HER1;Date;%_Assec;Freq_j+6;Freq_j+5;Freq_j+4;Freq_j+3;Freq_j+2;Freq_j+1;Freq_j;Freq_j-1;Freq_j-2;Freq_j-3;Freq_j-4;Freq_j-5;Freq_j-6
14;24-06-2014;1.74418604651163;0.448939056856573;0.437710883028091;0.428138892091009;0.420670600392611;0.420275973980794;0.443622979029616;0.488714532317306;0.52805963969242;0.52805963969242;0.491354528792417;0.488781227798544;0.510552665447124;0.514423252384512
14;24-07-2014;3.48837209302326;0.412922650364821;0.408365350879449;0.409215208543769;0.436768627402143;0.438539174704831;0.422391223485834;0.400360717842898;0.426735035829606;0.426735035829606;0.4388050073733;0.436673933605921;0.446798205446901;0.432379885091857
14;25-08-2014;5.81395348837209;0.388649012855017;0.377526473434869;0.364595968035589;0.356369659312138;0.351110667500872;0.342359903869608;0.334238903217964;0.350382846404978;0.350382846404978;0.359523018204077;0.359516895563377;0.345350265192422;0.326204644650818
14;25-09-2014;12;0.219899254358666;0.213191369083797;0.226380525744552;0.220124450142985;0.211903166525572;0.204751679561029;0.194342018629933;0.184492626267248;0.184492626267248;0.18256011200593;0.193357237975782;0.233175447169571;0.254075805127225
15;26-05-2014;6.89655172413793;0.413633984163413;0.402790000822524;0.458715372663331;0.57893603997063;0.553668863473136;0.465745826595997;0.532233857374425;0.672288111726778;0.672288111726778;0.591741061376303;0.529730844330406;0.502728616896639;0.482736867308904
15;25-06-2014;22.4137931034483;0.318652790059904;0.312265836085109;0.303444263299804;0.296257127567377;0.290750225190886;0.284443767779548;0.280723039384833;0.267607976973354;0.267607976973354;0.309184788029675;0.420252777722051;0.38843936467081;0.311294131495428
15;24-07-2014;3.44827586206897;0.361856672772065;0.347898852880638;0.411962871489731;0.635014122226992;0.701854882379139;0.65502808546621;0.573589817259352;0.495530920764907;0.495530920764907;0.473480740913121;0.467725040624636;0.587937934583302;0.714802420124943
15;25-08-2014;13.7931034482759;0.425157076811658;0.409090246676804;0.394038308129341;0.379519350667849;0.369642139985475;0.35858983421136;0.363287848920488;0.431266929238905;0.431266929238905;0.409664710431604;0.35314513768241;0.341654421465055;0.348077804303603
15;25-09-2014;13.7931034482759;0.366136692773429;0.416185140611396;0.351366577259031;0.323742162955949;0.311967164059334;0.319072496218398;0.328755635489682;0.273769528011941;0.273769528011941;0.263232574037146;0.258953947410656;0.255428856030301;0.248120547339237
16;26-05-2014;0;0.569815384615385;0.503307692307692;0.489976923076923;0.484230769230769;0.474176923076923;0.465953846153846;0.456561538461538;0.442161538461538;0.442161538461538;0.436676923076923;0.437192307692308;0.454646153846154;0.465476923076923
16;25-06-2014;0;0.552530769230769;0.484530769230769;0.457584615384615;0.443223076923077;0.431930769230769;0.420661538461538;0.411238461538462;0.404423076923077;0.404423076923077;0.388046153846154;0.380592307692308;0.352392307692308;0.343992307692308
16;24-07-2014;3.03030303030303;0.308115384615385;0.303;0.296515384615385;0.293376923076923;0.289630769230769;0.284261538461538;0.278923076923077;0.301730769230769;0.301730769230769;0.282153846153846;0.254930769230769;0.294484615384615;0.312269230769231
16;25-08-2014;15.1515151515152;0.187715384615385;0.183938461538462;0.180738461538462;0.177369230769231;0.173169230769231;0.170376923076923;0.161084615384615;0.151623076923077;0.151623076923077;0.1492;0.146407692307692;0.144838461538462;0.142730769230769
