HER1;Date;%_Assec;Freq_j+6;Freq_j+5;Freq_j+4;Freq_j+3;Freq_j+2;Freq_j+1;Freq_j;Freq_j-1;Freq_j-2;Freq_j-3;Freq_j-4;Freq_j-5;Freq_j-6
4;25-05-2012;0;0.513453684627604;0.52526320287026;0.575916699491452;0.701401413937629;0.640742445573743;0.571003009011367;0.53100758357961;0.470838672759063;0.470838672759063;0.444724818918418;0.421438277480307;0.400196722755973;0.38182857664751
4;25-06-2012;0;0.453299949944928;0.435970703715417;0.409604765082862;0.386690392407042;0.366760492080975;0.390951769775752;0.472935601078892;0.374714903979324;0.374714903979324;0.351553338131641;0.339767698920744;0.355476750382592;0.465962543321083
4;24-07-2012;0;0.425626939770335;0.394886341617684;0.37670079266586;0.362929680294587;0.339520266814978;0.319469246265863;0.301523963983613;0.26920760277284;0.26920760277284;0.286415175265452;0.368987375253092;0.403593054849744;0.343846689640381
4;25-08-2012;4.34782608695652;0.17011496141361;0.160634812557025;0.152132576545727;0.144889807813244;0.141332243644969;0.165085126337256;0.198918375881962;0.145305679887458;0.145305679887458;0.134676984081978;0.130455865385664;0.133634322802502;0.150070717674129
4;25-09-2012;3.84615384615385;0.121825174865593;0.0976908767816443;0.138465623252889;0.258212678945972;0.204749093919599;0.183743801422771;0.277890788085657;0.553015996575753;0.553015996575753;0.502646825047165;0.396950875981926;0.341960094512118;0.31238752643613
5;24-05-2012;0.649350649350649;0.428757724865122;0.413147968196183;0.507009259933422;0.775661459939513;0.896856843466466;0.844535783651582;0.749659514274938;0.61818232793821;0.61818232793821;0.57486223113991;0.543146475412716;0.50353552258666;0.468176297441592
5;26-06-2012;0;0.530139549508395;0.516070754263037;0.531494678014464;0.493383648818016;0.47097654252964;0.506845352252575;0.522537344137635;0.459108494308532;0.459108494308532;0.418162694422385;0.391977014714185;0.496559940449836;0.717509346330356
5;25-07-2012;9.74025974025974;0.360601539964439;0.334776912106113;0.317320981242401;0.297935295302752;0.278432368630042;0.260856463722893;0.245092115764395;0.219705002494922;0.219705002494922;0.227468495573563;0.251940950459979;0.227185102947757;0.208773272330726
5;24-08-2012;22.2222222222222;0.163485470415844;0.151714491961196;0.14261600390754;0.135054080263876;0.128070560057348;0.130636497363347;0.212433107548721;0.405920214774157;0.405920214774157;0.333502421175682;0.284257301548257;0.277423179397798;0.394993411858963
5;25-09-2012;5.16129032258065;0.444390038911417;0.412235708218251;0.384059774730771;0.440819137857928;0.489985935806703;0.61258765793561;0.644272281155489;0.9374396690304;0.9374396690304;0.881647026919392;0.797084159468874;0.764925755375796;0.744315092522964
6;25-05-2012;0.45662100456621;0.487409087377977;0.648620209271818;0.822203827183717;0.786579880321878;0.734211095082912;0.700898374549283;0.677005455260561;0.646828374024058;0.646828374024058;0.642910800529134;0.630999092092791;0.614520035031318;0.598219622423952
6;25-06-2012;15.9817351598174;0.434453130832446;0.428385169342467;0.416369592131878;0.404395375695008;0.395918816386058;0.386642167666631;0.37652197689985;0.361249683093602;0.361249683093602;0.355343626388794;0.350374997373873;0.345397544693024;0.346657783902694
6;25-07-2012;38.8127853881278;0.289993184771881;0.28762157760634;0.283157600745576;0.282624452177609;0.281517822427372;0.279057025684747;0.27627230840263;0.274574616463254;0.274574616463254;0.274089048254786;0.269748172337473;0.266593826035549;0.262688785214536
6;24-08-2012;57.9908675799087;0.233823618595913;0.231923110654016;0.232507168289573;0.231115300673266;0.229201968190879;0.227476350867721;0.224118191367736;0.221656389856552;0.221656389856552;0.218614399850494;0.217100896181244;0.244287644314862;0.271328782539551
6;25-09-2012;39.8989898989899;0.199335946981541;0.197739064927641;0.196580129193254;0.194840518519695;0.197549292961001;0.208666613675894;0.21492064618613;0.232160396288732;0.232160396288732;0.213798416445176;0.29983093639153;0.42873995494054;0.306820382168717
7;25-05-2012;0;0.57628529722457;0.706053786114588;0.920022452678532;0.926792179249719;0.885101937654482;0.844131241938353;0.835700485525572;0.825800917121508;0.825800917121508;0.849151361028332;0.813339406996397;0.78225468036167;0.749230152146701
